time	gasTotalMean	gasTotalStd	gasNewCreatorMean	gasNewCreatorStd	gasNewAssetMean	gasNewAssetStd	gasHolderPolicyUpdateMean	gasHolderPolicyUpdateStd	gasCharacteristicUpdateMean	gasCharacteristicUpdateStd	gasTransferMean	gasTransferStd	TotalNumCreators	maxCreators	minCreators	avgCreators	stdCreators	TotalNumAssets	maxAssets	minAssets	avgAssets	stdAssets
5280	6.17563562E7	1.4452761983133358E8	0.0	0.0	205179.4	615538.2	5.366286E7	1.2291586982066442E8	3781148.8	1.0268592173739046E7	4107168.0	1.1153973411739692E7	4	1	0	0.4	0.48989794855663565	410	109	0	41.0	50.430149712250504
5340	4.0986756E7	1.020343524854564E8	0.0	0.0	102589.7	307769.1	3.555576E7	8.670592487977985E7	2554093.3	7304704.600904941	2774313.0	7934532.750017546	4	1	0	0.4	0.48989794855663565	411	109	0	41.1	50.52811098784517
5400	5.6141655E7	9.867881450204451E7	0.0	0.0	0.0	0.0	5.0452965E7	8.619974401919663E7	2726790.0	6409986.766667822	2961900.0	6962670.320851046	4	1	0	0.4	0.48989794855663565	411	109	0	41.1	50.52811098784517
5460	3.25509115E7	6.016564634952106E7	0.0	0.0	102589.7	307769.1	2.930058E7	5.474235422309197E7	1508823.8	3671042.133823413	1638918.0	3987567.688077031	4	1	0	0.4	0.48989794855663565	412	109	0	41.2	50.627660423922414
5520	1.41830805E7	2.8794498597621873E7	0.0	0.0	0.0	0.0	1.30453425E7	2.601739682503577E7	545358.0	1518756.4833642028	592380.0	1649707.1017850412	4	1	0	0.4	0.48989794855663565	412	109	0	41.2	50.627660423922414
5580	2.01215341E7	3.943634041557226E7	0.0	0.0	0.0	0.0	1.695483E7	3.0939893471291237E7	1517913.1	4433873.8287207605	1648791.0	4816172.456730448	4	1	0	0.4	0.48989794855663565	412	109	0	41.2	50.627660423922414
5640	2.93360611E7	4.560364905961833E7	0.0	0.0	0.0	0.0	2.58849225E7	3.984847808109403E7	1654252.6	2802925.5524364254	1796886.0	3044600.131935884	4	1	0	0.4	0.48989794855663565	412	109	0	41.2	50.627660423922414
5700	3.87745156E7	7.300553712612551E7	0.0	0.0	0.0	0.0	3.6461115E7	6.749190667094019E7	1108894.6	2953896.645472864	1204506.0	3208588.2940109344	4	1	0	0.4	0.48989794855663565	412	109	0	41.2	50.627660423922414
5760	2.87199889E7	8.384282794189312E7	0.0	0.0	0.0	0.0	2.600838E7	7.570959537968652E7	1299769.9	3899309.6999999993	1411839.0	4235517.0	4	1	0	0.4	0.48989794855663565	412	109	0	41.2	50.627660423922414
5820	2.54920489E7	4.124285716518905E7	0.0	0.0	102589.7	307769.0999999999	2.2469265E7	3.541659797873237E7	1399752.2	3100290.8137245066	1520442.0	3367604.898496259	4	1	0	0.4	0.48989794855663565	413	110	0	41.3	50.76228915248011
5880	1.56210003E7	3.1480300434448726E7	0.0	0.0	0.0	0.0	1.49383575E7	3.030738439973221E7	327214.8	640392.6287586078	355428.0	695608.7293558067	4	1	0	0.4	0.48989794855663565	413	110	0	41.3	50.76228915248011
5940	6517424.3	1.2932671957540378E7	0.0	0.0	0.0	0.0	6214027.5	1.2863629052096117E7	145428.8	377397.5432097564	157968.0	409937.6128095591	4	1	0	0.4	0.48989794855663565	413	110	0	41.3	50.76228915248011
6000	1.32502948E7	3.726302848898059E7	0.0	0.0	0.0	0.0	1.2757275E7	3.651272810795058E7	236321.8	474388.322064066	256698.0	515291.15594584	4	1	0	0.4	0.48989794855663565	413	110	0	41.3	50.76228915248011
6060	3459632.8	6843849.104324082	0.0	0.0	0.0	0.0	3251047.5	6750640.847166382	99982.3	299946.9	108603.0	325809.0	4	1	0	0.4	0.48989794855663565	413	110	0	41.3	50.76228915248011
6120	6729642.6	1.4451646764951814E7	0.0	0.0	0.0	0.0	6502095.0	1.4237575571708128E7	109071.6	232799.66852519356	118476.0	252872.18238469807	4	1	0	0.4	0.48989794855663565	413	110	0	41.3	50.76228915248011
6180	9806396.4	2.525978000839556E7	0.0	0.0	0.0	0.0	9465075.0	2.4651687152662594E7	163607.4	337162.8023644364	177714.0	366233.7416241163	4	1	0	0.4	0.48989794855663565	413	110	0	41.3	50.76228915248011
6240	1.71815674E7	4.867455590669171E7	0.0	0.0	0.0	0.0	1.6461E7	4.694235929805164E7	345393.4	845646.9012451001	375174.0	918560.4893658338	4	1	0	0.4	0.48989794855663565	413	110	0	41.3	50.76228915248011
6300	1.59083647E7	4.410272115676396E7	0.0	0.0	102589.7	307769.1	1.3909545E7	3.824207743904906E7	908930.0	2666745.4764373745	987300.0	2896678.3018347067	4	1	0	0.4	0.48989794855663565	414	110	0	41.4	50.86295311914163
6360	1.8804667E7	3.9040794512891926E7	0.0	0.0	0.0	0.0	1.75721175E7	3.768951212612908E7	590804.5	1624545.5173934186	641745.0	1764617.5055532572	4	1	0	0.4	0.48989794855663565	414	110	0	41.4	50.86295311914163
